iter	Passed	Remaining
24456	75082	231914
24457	75085	231911
24458	75088	231907
24459	75091	231905
24460	75094	231903
24461	75097	231899
24462	75100	231896
24463	75104	231895
24464	75107	231891
24465	75110	231888
24466	75113	231886
24467	75116	231882
24468	75119	231878
24469	75122	231875
24470	75125	231872
24471	75128	231868
24472	75130	231864
24473	75134	231861
24474	75137	231858
24475	75140	231854
24476	75142	231851
24477	75146	231848
24478	75149	231846
24479	75152	231842
24480	75160	231855
24481	75169	231868
24482	75175	231877
24483	75185	231895
24484	75192	231904
24485	75198	231909
24486	75202	231910
24487	75206	231909
24488	75212	231916
24489	75218	231919
24490	75221	231916
24491	75224	231914
24492	75228	231913
24493	75231	231911
24494	75234	231908
24495	75237	231905
24496	75240	231902
24497	75243	231898
24498	75246	231895
24499	75250	231893
24500	75253	231890
24501	75255	231885
24502	75258	231882
24503	75261	231878
24504	75264	231874
24505	75267	231871
24506	75270	231868
24507	75273	231864
24508	75275	231860
24509	75278	231856
24510	75281	231852
24511	75284	231848
24512	75287	231844
24513	75291	231843
24514	75294	231841
24515	75297	231837
24516	75300	231834
24517	75303	231832
24518	75306	231828
24519	75309	231825
24520	75312	231821
24521	75315	231819
24522	75318	231816
24523	75321	231813
24524	75324	231809
24525	75327	231806
24526	75330	231803
24527	75333	231798
24528	75340	231809
24529	75343	231805
24530	75346	231800
24531	75349	231797
24532	75352	231794
24533	75355	231791
24534	75358	231786
24535	75360	231782
24536	75363	231779
24537	75366	231776
24538	75369	231772
24539	75372	231768
24540	75375	231764
24541	75378	231761
24542	75381	231758
24543	75384	231754
24544	75386	231750
24545	75389	231746
24546	75392	231743
24547	75395	231739
24548	75398	231736
24549	75401	231731
24550	75404	231728
24551	75407	231725
24552	75409	231721
24553	75412	231717
24554	75415	231713
24555	75418	231709
24556	75421	231706
24557	75424	231704
24558	75428	231702
24559	75431	231698
24560	75433	231695
24561	75437	231692
24562	75440	231688
24563	75443	231685
24564	75446	231682
24565	75449	231680
24566	75452	231677
24567	75456	231675
24568	75459	231673
24569	75462	231669
24570	75465	231666
24571	75468	231663
24572	75471	231660
24573	75474	231656
24574	75477	231653
24575	75480	231649
24576	75483	231645
24577	75485	231641
24578	75489	231639
24579	75492	231636
24580	75495	231632
24581	75498	231629
24582	75501	231627
24583	75504	231623
24584	75506	231619
24585	75509	231615
24586	75512	231611
24587	75515	231607
24588	75518	231603
24589	75521	231601
24590	75524	231598
24591	75527	231595
24592	75530	231592
24593	75533	231588
24594	75536	231584
24595	75539	231581
24596	75543	231581
24597	75546	231577
24598	75549	231573
24599	75552	231570
24600	75555	231566
24601	75558	231565
24602	75562	231565
24603	75565	231562
24604	75568	231559
24605	75571	231555
24606	75575	231553
24607	75578	231549
24608	75581	231546
24609	75584	231544
24610	75587	231542
24611	75590	231538
24612	75593	231535
24613	75596	231532
24614	75599	231528
24615	75602	231526
24616	75605	231522
24617	75608	231519
24618	75611	231515
24619	75614	231513
24620	75618	231510
24621	75621	231507
24622	75624	231504
24623	75626	231499
24624	75629	231496
24625	75632	231492
24626	75636	231490
24627	75639	231487
24628	75642	231483
24629	75644	231480
24630	75648	231479
24631	75652	231477
24632	75655	231474
24633	75658	231471
24634	75661	231468
24635	75664	231465
24636	75667	231462
24637	75670	231459
24638	75673	231456
24639	75676	231452
24640	75679	231449
24641	75682	231445
24642	75685	231441
24643	75688	231440
24644	75692	231438
24645	75696	231438
24646	75699	231436
24647	75702	231432
24648	75705	231429
24649	75709	231427
24650	75712	231425
24651	75715	231421
24652	75718	231417
24653	75721	231414
24654	75724	231411
24655	75726	231406
24656	75729	231403
24657	75732	231399
24658	75735	231395
24659	75738	231392
24660	75741	231389
24661	75744	231385
24662	75747	231381
24663	75749	231377
24664	75752	231372
24665	75755	231369
24666	75758	231365
24667	75761	231361
24668	75763	231358
24669	75766	231354
24670	75769	231350
24671	75772	231346
24672	75775	231342
24673	75777	231338
24674	75780	231334
24675	75783	231330
24676	75786	231327
24677	75789	231324
24678	75792	231321
24679	75795	231318
24680	75798	231315
24681	75802	231312
24682	75805	231309
24683	75808	231306
24684	75811	231304
24685	75814	231302
24686	75817	231298
24687	75820	231294
24688	75823	231291
24689	75826	231286
24690	75828	231282
24691	75831	231279
24692	75835	231278
24693	75839	231276
24694	75841	231272
24695	75844	231269
24696	75848	231266
24697	75850	231261
24698	75853	231257
24699	75856	231254
24700	75859	231251
24701	75862	231247
24702	75865	231243
24703	75867	231239
24704	75870	231236
24705	75873	231232
24706	75876	231228
24707	75879	231225
24708	75882	231222
24709	75885	231218
24710	75888	231215
24711	75891	231213
24712	75894	231209
24713	75897	231205
24714	75900	231202
24715	75904	231201
24716	75907	231197
24717	75910	231194
24718	75913	231191
24719	75916	231188
24720	75919	231185
24721	75922	231181
24722	75925	231179
24723	75928	231175
24724	75931	231171
24725	75934	231168
24726	75937	231165
24727	75940	231161
24728	75942	231156
24729	75945	231154
24730	75948	231150
24731	75951	231146
24732	75954	231143
24733	75957	231140
24734	75960	231137
24735	75963	231133
24736	75967	231133
24737	75970	231130
24738	75973	231126
24739	75976	231123
24740	75979	231120
24741	75982	231117
24742	75985	231114
24743	75988	231110
24744	75991	231107
24745	75994	231105
24746	75997	231101
24747	76001	231098
24748	76004	231095
24749	76007	231093
24750	76010	231090
24751	76013	231086
24752	76016	231082
24753	76018	231078
24754	76021	231074
24755	76024	231070
24756	76027	231067
24757	76030	231063
24758	76033	231059
24759	76035	231055
24760	76039	231053
24761	76042	231050
24762	76044	231046
24763	76047	231042
24764	76051	231039
24765	76053	231036
24766	76056	231032
24767	76059	231029
24768	76063	231027
24769	76066	231024
24770	76069	231021
24771	76072	231018
24772	76075	231015
24773	76078	231011
24774	76081	231008
24775	76084	231005
24776	76087	231002
24777	76090	230999
24778	76093	230996
24779	76096	230992
24780	76100	230990
24781	76103	230988
24782	76106	230986
24783	76109	230982
24784	76112	230979
24785	76115	230975
24786	76119	230973
24787	76122	230971
24788	76125	230968
24789	76128	230964
24790	76131	230961
24791	76134	230957
24792	76136	230953
24793	76139	230950
24794	76142	230946
24795	76145	230943
24796	76148	230939
24797	76151	230937
24798	76155	230934
24799	76157	230930
24800	76160	230926
24801	76163	230922
24802	76166	230918
24803	76169	230915
24804	76172	230911
24805	76175	230908
24806	76178	230906
24807	76181	230903
24808	76184	230899
24809	76187	230895
24810	76190	230893
24811	76193	230890
24812	76196	230887
24813	76200	230884
24814	76202	230881
24815	76206	230879
24816	76209	230877
24817	76213	230875
24818	76216	230872
24819	76219	230870
24820	76222	230866
24821	76225	230862
24822	76228	230859
24823	76231	230854
24824	76234	230851
24825	76237	230850
24826	76241	230850
24827	76245	230849
24828	76248	230846
24829	76251	230843
24830	76255	230841
24831	76257	230837
24832	76260	230833
24833	76263	230830
24834	76267	230828
24835	76270	230824
24836	76273	230821
24837	76276	230819
24838	76279	230816
24839	76282	230813
24840	76285	230810
24841	76288	230806
24842	76291	230802
24843	76294	230798
24844	76297	230795
24845	76300	230792
24846	76302	230788
24847	76305	230784
24848	76308	230780
24849	76311	230776
24850	76314	230772
24851	76317	230769
24852	76320	230766
24853	76322	230762
24854	76325	230759
24855	76329	230756
24856	76332	230753
24857	76334	230749
24858	76337	230745
24859	76341	230742
24860	76344	230739
24861	76346	230735
24862	76349	230731
24863	76352	230729
24864	76355	230725
24865	76358	230721
24866	76361	230718
24867	76364	230715
24868	76367	230711
24869	76370	230707
24870	76374	230707
24871	76377	230703
24872	76379	230699
24873	76382	230696
24874	76386	230693
24875	76389	230690
24876	76391	230686
24877	76394	230682
24878	76397	230679
24879	76400	230676
24880	76403	230672
24881	76406	230669
24882	76409	230665
24883	76412	230661
24884	76415	230658
24885	76418	230655
24886	76421	230652
24887	76424	230647
24888	76426	230643
24889	76430	230641
24890	76433	230638
24891	76435	230634
24892	76438	230630
24893	76442	230628
24894	76445	230625
24895	76448	230621
24896	76450	230617
24897	76454	230614
24898	76456	230611
24899	76459	230607
24900	76462	230603
24901	76465	230600
24902	76468	230596
24903	76471	230593
24904	76474	230591
24905	76477	230588
24906	76480	230585
24907	76484	230583
24908	76487	230579
24909	76490	230576
24910	76494	230575
24911	76496	230571
24912	76499	230568
24913	76502	230564
24914	76505	230561
24915	76509	230560
24916	76513	230558
24917	76515	230555
24918	76519	230552
24919	76522	230549
24920	76525	230546
24921	76528	230543
24922	76531	230539
24923	76534	230536
24924	76537	230532
24925	76540	230528
24926	76543	230525
24927	76546	230522
24928	76549	230519
24929	76551	230515
24930	76559	230526
24931	76562	230522
24932	76565	230518
24933	76567	230514
24934	76570	230511
24935	76573	230507
24936	76576	230502
24937	76579	230499
24938	76581	230495
24939	76585	230492
24940	76588	230488
24941	76590	230485
24942	76593	230481
24943	76596	230477
24944	76599	230473
24945	76602	230469
24946	76605	230466
24947	76607	230462
24948	76610	230458
24949	76613	230455
24950	76617	230453
24951	76620	230452
24952	76623	230449
24953	76627	230446
24954	76630	230444
24955	76634	230442
24956	76637	230439
24957	76640	230436
24958	76642	230432
24959	76646	230432
24960	76651	230432
24961	76654	230430
24962	76657	230426
24963	76660	230423
24964	76663	230420
24965	76666	230417
24966	76669	230414
24967	76672	230410
24968	76675	230406
24969	76678	230403
24970	76681	230400
24971	76684	230396
24972	76687	230392
24973	76690	230390
24974	76693	230387
24975	76696	230384
24976	76699	230380
24977	76702	230377
24978	76705	230374
24979	76709	230372
24980	76711	230369
24981	76714	230364
24982	76717	230362
24983	76720	230359
24984	76724	230356
24985	76727	230352
24986	76730	230350
24987	76733	230346
24988	76737	230346
24989	76740	230343
24990	76743	230340
24991	76746	230337
24992	76749	230333
24993	76751	230329
24994	76754	230325
24995	76757	230321
24996	76760	230317
24997	76763	230313
24998	76766	230311
24999	76769	230307
25000	76772	230304
25001	76775	230300
25002	76777	230296
25003	76780	230292
25004	76784	230291
25005	76787	230288
25006	76790	230284
25007	76793	230281
25008	76796	230277
25009	76799	230274
25010	76801	230270
25011	76804	230267
25012	76807	230262
25013	76810	230258
25014	76813	230255
25015	76816	230251
25016	76819	230248
25017	76821	230244
25018	76824	230241
25019	76828	230238
25020	76831	230235
25021	76833	230231
25022	76836	230227
25023	76839	230224
25024	76842	230221
25025	76845	230217
25026	76849	230215
25027	76852	230212
25028	76855	230209
25029	76858	230206
25030	76861	230205
25031	76865	230202
25032	76868	230199
25033	76871	230197
25034	76874	230194
25035	76877	230190
25036	76880	230186
25037	76883	230183
25038	76886	230179
25039	76888	230175
25040	76892	230172
25041	76894	230169
25042	76897	230164
25043	76900	230161
25044	76903	230158
25045	76906	230154
25046	76909	230150
25047	76912	230147
25048	76915	230144
25049	76918	230142
25050	76922	230141
25051	76925	230137
25052	76928	230135
25053	76931	230131
25054	76934	230127
25055	76937	230123
25056	76940	230121
25057	76943	230117
25058	76946	230113
25059	76948	230110
25060	76952	230107
25061	76955	230104
25062	76958	230100
25063	76961	230096
25064	76964	230093
25065	76966	230089
25066	76969	230085
25067	76972	230081
25068	76975	230078
25069	76978	230075
25070	76981	230071
25071	76984	230067
25072	76987	230065
25073	76990	230061
25074	76992	230057
25075	76995	230053
25076	76998	230051
25077	77001	230047
25078	77004	230043
25079	77007	230040
25080	77010	230036
25081	77013	230032
25082	77016	230029
25083	77019	230025
25084	77021	230021
25085	77024	230018
25086	77027	230015
25087	77030	230012
25088	77033	230008
25089	77036	230004
25090	77040	230002
25091	77043	229999
25092	77045	229995
25093	77048	229992
25094	77051	229988
25095	77055	229986
25096	77058	229985
25097	77062	229983
25098	77065	229981
25099	77068	229977
25100	77071	229975
25101	77075	229972
25102	77078	229969
25103	77080	229965
25104	77083	229961
25105	77086	229959
25106	77089	229954
25107	77092	229950
25108	77095	229947
25109	77098	229944
25110	77101	229941
25111	77104	229936
25112	77107	229933
25113	77109	229929
25114	77112	229925
25115	77115	229923
25116	77120	229923
25117	77123	229921
25118	77126	229919
25119	77130	229918
25120	77134	229915
25121	77137	229913
25122	77141	229912
25123	77144	229911
25124	77148	229908
25125	77151	229906
25126	77154	229904
25127	77157	229900
25128	77160	229896
25129	77163	229894
25130	77166	229891
25131	77169	229887
25132	77172	229883
25133	77174	229878
25134	77177	229875
25135	77180	229871
25136	77183	229868
25137	77186	229865
25138	77189	229861
25139	77192	229858
25140	77196	229857
25141	77199	229854
25142	77202	229850
25143	77205	229848
25144	77209	229846
25145	77211	229842
25146	77214	229838
25147	77217	229836
25148	77220	229832
25149	77224	229829
25150	77227	229827
25151	77230	229823
25152	77233	229820
25153	77236	229816
25154	77239	229814
25155	77242	229811
25156	77245	229807
25157	77248	229804
25158	77251	229802
25159	77254	229798
25160	77257	229795
25161	77261	229793
25162	77264	229790
25163	77267	229787
25164	77270	229784
25165	77273	229781
25166	77276	229778
25167	77279	229775
25168	77282	229771
25169	77285	229769
25170	77288	229765
25171	77291	229762
25172	77294	229758
25173	77297	229756
25174	77300	229753
25175	77303	229749
25176	77306	229745
25177	77309	229742
25178	77312	229738
25179	77315	229735
25180	77318	229731
25181	77321	229728
25182	77324	229725
25183	77327	229721
25184	77330	229720
25185	77334	229718
25186	77337	229715
25187	77340	229712
25188	77343	229710
25189	77346	229707
25190	77349	229703
25191	77352	229700
25192	77355	229695
25193	77357	229691
25194	77361	229688
25195	77364	229685
25196	77366	229681
25197	77369	229677
25198	77372	229674
25199	77376	229671
25200	77379	229669
25201	77381	229665
25202	77384	229661
25203	77388	229659
25204	77390	229655
25205	77393	229650
25206	77396	229646
25207	77399	229643
25208	77402	229640
25209	77405	229637
25210	77408	229633
25211	77411	229631
25212	77414	229626
25213	77417	229624
25214	77420	229620
25215	77423	229617
25216	77426	229614
25217	77429	229610
25218	77432	229607
25219	77435	229603
25220	77438	229602
25221	77441	229599
25222	77444	229595
25223	77447	229592
25224	77451	229590
25225	77454	229586
25226	77456	229582
25227	77459	229579
25228	77462	229575
25229	77465	229572
25230	77469	229571
25231	77472	229569
25232	77475	229565
25233	77478	229562
25234	77482	229560
25235	77485	229556
25236	77487	229553
25237	77491	229550
25238	77494	229548
25239	77497	229545
25240	77500	229542
25241	77503	229539
25242	77506	229536
25243	77510	229533
25244	77513	229530
25245	77515	229526
25246	77519	229523
25247	77522	229520
25248	77525	229517
25249	77528	229514
25250	77531	229510
25251	77533	229506
25252	77536	229502
25253	77540	229500
25254	77543	229497
25255	77545	229493
25256	77548	229489
25257	77551	229486
25258	77554	229482
25259	77557	229479
25260	77560	229475
25261	77563	229473
25262	77566	229470
25263	77569	229466
25264	77572	229464
25265	77575	229460
25266	77578	229457
25267	77581	229453
25268	77584	229451
25269	77587	229447
25270	77590	229444
25271	77593	229440
25272	77596	229437
25273	77599	229434
25274	77603	229432
25275	77607	229432
25276	77610	229430
25277	77613	229426
25278	77616	229423
25279	77620	229421
25280	77623	229417
25281	77626	229414
25282	77629	229411
25283	77632	229410
25284	77636	229407
25285	77639	229404
25286	77642	229401
25287	77645	229398
25288	77648	229395
25289	77651	229392
25290	77654	229389
25291	77657	229385
25292	77660	229382
25293	77663	229379
25294	77666	229375
25295	77668	229371
25296	77672	229368
25297	77674	229364
25298	77677	229361
25299	77681	229358
25300	77684	229355
25301	77686	229351
25302	77689	229347
25303	77692	229344
25304	77695	229340
25305	77698	229336
25306	77701	229333
25307	77704	229330
25308	77707	229327
25309	77710	229324
25310	77713	229321
25311	77716	229316
25312	77719	229313
25313	77721	229309
25314	77724	229305
25315	77727	229301
25316	77730	229298
25317	77733	229294
25318	77735	229290
25319	77738	229286
25320	77742	229284
25321	77745	229282
25322	77748	229279
25323	77751	229276
25324	77754	229272
25325	77757	229269
25326	77760	229265
25327	77763	229262
25328	77766	229258
25329	77769	229254
25330	77772	229251
25331	77774	229247
25332	77778	229245
25333	77781	229242
25334	77784	229239
25335	77787	229236
25336	77790	229233
25337	77793	229229
25338	77796	229226
25339	77799	229223
25340	77802	229219
25341	77805	229216
25342	77808	229213
25343	77811	229209
25344	77814	229206
25345	77817	229203
25346	77820	229200
25347	77823	229196
25348	77826	229193
25349	77829	229191
25350	77832	229187
25351	77835	229184
25352	77838	229181
25353	77841	229177
25354	77844	229174
25355	77847	229171
25356	77850	229167
25357	77853	229164
25358	77856	229161
25359	77859	229158
25360	77863	229155
25361	77865	229152
25362	77869	229149
25363	77871	229145
25364	77874	229142
25365	77878	229141
25366	77882	229139
25367	77885	229136
25368	77888	229132
25369	77891	229129
25370	77894	229126
25371	77897	229123
25372	77900	229120
25373	77903	229116
25374	77906	229113
25375	77909	229110
25376	77912	229106
25377	77915	229102
25378	77918	229099
25379	77921	229096
25380	77924	229093
25381	77926	229089
25382	77930	229086
25383	77933	229083
25384	77936	229080
25385	77938	229076
25386	77941	229072
25387	77944	229068
25388	77947	229064
25389	77950	229061
25390	77953	229058
25391	77956	229054
25392	77959	229051
25393	77961	229046
25394	77964	229042
25395	77967	229039
25396	77970	229036
25397	77974	229034
25398	77977	229031
25399	77979	229027
25400	77982	229024
25401	77985	229020
25402	77988	229016
25403	77991	229012
25404	77994	229009
25405	77997	229006
25406	78000	229003
25407	78003	229000
25408	78007	228999
25409	78010	228997
25410	78013	228993
25411	78016	228990
25412	78019	228987
25413	78022	228983
25414	78025	228979
25415	78028	228975
25416	78031	228972
25417	78034	228969
25418	78037	228965
25419	78039	228962
25420	78043	228959
25421	78045	228954
25422	78048	228950
25423	78051	228948
25424	78054	228944
25425	78057	228940
25426	78060	228937
25427	78063	228933
25428	78066	228930
25429	78069	228927
25430	78072	228924
25431	78075	228920
25432	78077	228916
25433	78080	228912
25434	78083	228909
25435	78086	228906
25436	78089	228902
25437	78092	228898
25438	78096	228897
25439	78098	228893
25440	78102	228890
25441	78105	228887
25442	78108	228885
25443	78111	228881
25444	78114	228877
25445	78117	228875
25446	78120	228872
25447	78123	228868
25448	78126	228865
25449	78129	228863
25450	78132	228859
25451	78135	228854
25452	78137	228850
25453	78141	228850
25454	78145	228850
25455	78148	228846
25456	78151	228843
25457	78155	228841
25458	78157	228837
25459	78160	228833
25460	78163	228830
25461	78166	228827
25462	78169	228824
25463	78172	228820
25464	78175	228817
25465	78178	228813
25466	78181	228809
25467	78184	228806
25468	78187	228802
25469	78190	228800
25470	78193	228797
25471	78196	228793
25472	78199	228790
25473	78202	228788
25474	78205	228784
25475	78209	228781
25476	78212	228779
25477	78215	228776
25478	78218	228773
25479	78221	228770
25480	78225	228768
25481	78228	228765
25482	78231	228762
25483	78234	228758
25484	78237	228757
25485	78240	228754
25486	78243	228751
25487	78246	228748
25488	78250	228745
25489	78253	228742
25490	78255	228738
25491	78258	228735
25492	78262	228732
25493	78265	228728
25494	78267	228725
25495	78271	228722
25496	78274	228719
25497	78278	228718
25498	78281	228716
25499	78284	228712
25500	78287	228709
25501	78290	228707
25502	78293	228703
25503	78296	228701
25504	78299	228698
25505	78303	228695
25506	78306	228692
25507	78308	228688
25508	78312	228686
25509	78315	228682
25510	78317	228678
25511	78321	228675
25512	78323	228672
25513	78326	228667
25514	78329	228664
25515	78332	228661
25516	78335	228658
25517	78338	228653
25518	78341	228650
25519	78344	228646
25520	78346	228642
25521	78349	228639
25522	78352	228635
25523	78356	228634
25524	78359	228630
25525	78362	228627
25526	78365	228626
25527	78368	228623
25528	78371	228619
25529	78374	228614
25530	78377	228611
25531	78380	228608
25532	78383	228605
25533	78386	228601
25534	78389	228598
25535	78392	228595
25536	78394	228590
25537	78397	228586
25538	78400	228582
25539	78403	228578
25540	78405	228573
25541	78408	228569
25542	78411	228568
25543	78414	228564
25544	78417	228561
25545	78421	228558
25546	78424	228557
25547	78427	228554
25548	78430	228550
25549	78433	228547
25550	78437	228545
25551	78441	228545
25552	78445	228545
25553	78450	228549
25554	78458	228560
25555	78463	228562
25556	78468	228564
25557	78473	228566
25558	78476	228565
25559	78479	228562
25560	78483	228560
25561	78487	228559
25562	78490	228556
25563	78493	228553
25564	78497	228552
25565	78500	228550
25566	78504	228548
25567	78507	228545
25568	78511	228544
25569	78515	228544
25570	78518	228543
25571	78522	228542
25572	78526	228540
25573	78530	228541
25574	78534	228539
25575	78537	228538
25576	78541	228537
25577	78545	228537
25578	78549	228537
25579	78553	228535
25580	78557	228534
25581	78561	228534
25582	78565	228533
25583	78569	228533
25584	78572	228531
25585	78576	228529
25586	78579	228527
25587	78582	228524
25588	78585	228520
25589	78588	228516
25590	78590	228512
25591	78593	228509
25592	78596	228505
25593	78599	228501
25594	78602	228499
25595	78605	228495
25596	78608	228492
25597	78611	228489
25598	78615	228487
25599	78618	228484
25600	78621	228480
25601	78624	228477
25602	78626	228473
25603	78629	228469
25604	78633	228467
25605	78636	228464
25606	78638	228460
25607	78641	228457
25608	78644	228453
25609	78647	228449
25610	78650	228447
25611	78654	228444
25612	78657	228441
25613	78660	228437
25614	78663	228435
25615	78666	228433
25616	78669	228430
25617	78672	228427
25618	78676	228424
25619	78679	228421
25620	78682	228419
25621	78686	228417
25622	78689	228415
25623	78692	228411
25624	78695	228408
25625	78698	228406
25626	78702	228404
25627	78705	228401
25628	78708	228400
25629	78711	228396
25630	78714	228393
25631	78717	228389
25632	78720	228385
25633	78723	228383
25634	78726	228379
25635	78729	228376
25636	78732	228372
25637	78735	228369
25638	78738	228365
25639	78741	228363
25640	78744	228359
25641	78747	228355
25642	78750	228351
25643	78752	228348
25644	78755	228344
25645	78758	228340
25646	78761	228337
25647	78764	228333
25648	78767	228329
25649	78770	228325
25650	78773	228322
25651	78776	228319
25652	78778	228315
25653	78781	228311
25654	78785	228309
25655	78787	228305
25656	78790	228302
25657	78793	228298
25658	78797	228296
25659	78799	228292
25660	78803	228289
25661	78805	228285
25662	78809	228283
25663	78812	228279
25664	78814	228276
25665	78818	228274
25666	78822	228272
25667	78824	228269
25668	78827	228265
25669	78831	228263
25670	78834	228260
25671	78837	228257
25672	78840	228253
25673	78843	228251
25674	78846	228247
25675	78849	228244
25676	78852	228241
25677	78855	228238
25678	78858	228234
25679	78861	228231
25680	78864	228228
25681	78867	228224
25682	78870	228221
25683	78873	228218
25684	78876	228214
25685	78879	228211
25686	78882	228208
25687	78885	228204
25688	78887	228200
25689	78891	228198
25690	78894	228196
25691	78897	228192
25692	78900	228188
25693	78903	228185
25694	78906	228182
25695	78909	228179
25696	78912	228175
25697	78915	228173
25698	78918	228169
25699	78921	228166
25700	78924	228162
25701	78927	228159
25702	78930	228155
25703	78933	228152
25704	78936	228149
25705	78939	228146
25706	78942	228142
25707	78945	228139
25708	78948	228135
25709	78950	228131
25710	78954	228131
25711	78958	228130
25712	78962	228127
25713	78965	228124
25714	78968	228122
25715	78971	228118
25716	78974	228115
25717	78977	228111
25718	78980	228109
25719	78983	228106
25720	78986	228102
25721	78989	228099
25722	78992	228095
25723	78995	228092
25724	78998	228089
25725	79001	228085
25726	79003	228081
25727	79006	228078
25728	79009	228074
25729	79012	228070
25730	79015	228067
25731	79019	228065
25732	79022	228062
25733	79025	228059
25734	79028	228058
25735	79031	228054
25736	79034	228050
25737	79037	228047
25738	79040	228043
25739	79043	228039
25740	79045	228035
25741	79049	228032
25742	79052	228029
25743	79055	228026
25744	79058	228024
25745	79061	228021
25746	79064	228017
25747	79067	228014
25748	79071	228013
25749	79074	228010
25750	79077	228007
25751	79080	228004
25752	79083	228001
25753	79086	227997
25754	79090	227997
25755	79094	227996
25756	79097	227994
25757	79100	227990
25758	79103	227988
25759	79106	227983
25760	79109	227980
25761	79112	227976
25762	79115	227974
25763	79118	227971
25764	79121	227967
25765	79124	227963
25766	79127	227960
25767	79129	227956
25768	79132	227952
25769	79136	227950
25770	79139	227948
25771	79143	227946
25772	79146	227944
25773	79150	227942
25774	79153	227939
25775	79156	227936
25776	79159	227932
25777	79162	227930
25778	79165	227927
25779	79168	227924
25780	79171	227922
25781	79174	227919
25782	79178	227916
25783	79181	227913
25784	79184	227911
25785	79187	227908
25786	79190	227905
25787	79194	227902
25788	79197	227900
25789	79200	227896
25790	79203	227892
25791	79205	227888
25792	79209	227886
25793	79212	227883
25794	79215	227879
25795	79217	227875
25796	79221	227873
25797	79225	227872
25798	79228	227870
25799	79231	227867
25800	79234	227864
25801	79238	227862
25802	79241	227859
25803	79244	227857
25804	79247	227854
25805	79250	227851
25806	79254	227848
25807	79257	227845
25808	79259	227841
25809	79262	227837
25810	79265	227834
25811	79268	227831
25812	79271	227827
25813	79274	227823
25814	79277	227820
25815	79280	227816
25816	79282	227813
25817	79285	227809
25818	79288	227805
25819	79291	227801
25820	79294	227798
25821	79297	227796
25822	79300	227793
25823	79303	227788
25824	79306	227785
25825	79309	227782
25826	79312	227779
25827	79316	227777
25828	79318	227773
25829	79321	227769
25830	79324	227765
25831	79328	227764
25832	79331	227761
25833	79333	227757
25834	79337	227754
25835	79340	227752
25836	79343	227748
25837	79346	227745
25838	79349	227742
25839	79352	227738
25840	79355	227735
25841	79359	227734
25842	79362	227731
25843	79365	227727
25844	79368	227724
25845	79371	227722
25846	79374	227717
25847	79376	227714
25848	79380	227711
25849	79382	227707
25850	79385	227704
25851	79388	227701
25852	79392	227698
25853	79395	227695
25854	79397	227691
25855	79400	227688
25856	79403	227684
25857	79406	227680
25858	79409	227677
25859	79412	227673
25860	79415	227671
25861	79419	227668
25862	79422	227666
25863	79426	227665
25864	79429	227661
25865	79432	227658
25866	79435	227655
25867	79438	227652
25868	79441	227648
25869	79443	227645
25870	79447	227642
25871	79450	227639
25872	79452	227635
25873	79455	227631
25874	79458	227628
25875	79461	227625
25876	79464	227621
25877	79467	227617
25878	79470	227614
25879	79473	227610
25880	79476	227607
25881	79479	227605
25882	79483	227602
25883	79485	227599
25884	79488	227595
25885	79491	227592
25886	79495	227590
25887	79498	227588
25888	79501	227585
25889	79504	227581
25890	79508	227580
25891	79511	227576
25892	79514	227573
25893	79517	227571
25894	79520	227568
25895	79524	227566
25896	79526	227562
25897	79529	227558
25898	79532	227555
25899	79535	227551
25900	79538	227547
25901	79541	227544
25902	79544	227541
25903	79547	227538
25904	79550	227534
25905	79553	227530
25906	79556	227528
25907	79559	227524
25908	79562	227520
25909	79565	227517
25910	79568	227514
25911	79571	227511
25912	79574	227508
25913	79577	227506
25914	79580	227503
25915	79583	227500
25916	79586	227496
25917	79590	227493
25918	79592	227490
25919	79595	227486
25920	79598	227483
25921	79601	227480
25922	79604	227476
25923	79607	227472
25924	79610	227469
25925	79613	227467
25926	79616	227464
25927	79619	227460
25928	79622	227456
25929	79625	227454
25930	79629	227451
25931	79632	227450
25932	79635	227446
25933	79638	227443
25934	79641	227439
25935	79644	227436
25936	79647	227433
25937	79650	227429
25938	79653	227426
25939	79657	227424
25940	79660	227421
25941	79663	227419
25942	79666	227416
25943	79669	227412
25944	79672	227410
25945	79676	227408
25946	79679	227405
25947	79682	227401
25948	79684	227398
25949	79688	227395
25950	79691	227392
25951	79694	227388
25952	79697	227386
25953	79700	227382
25954	79703	227379
25955	79706	227375
25956	79709	227373
25957	79712	227370
25958	79715	227367
25959	79718	227364
25960	79721	227361
25961	79724	227357
25962	79727	227354
25963	79730	227350
25964	79733	227346
25965	79736	227342
25966	79739	227339
25967	79742	227336
25968	79745	227333
25969	79748	227329
25970	79751	227327
25971	79754	227323
25972	79757	227319
25973	79759	227315
25974	79763	227313
25975	79766	227312
25976	79769	227308
25977	79772	227305
25978	79776	227303
25979	79779	227299
25980	79781	227296
25981	79784	227292
25982	79788	227290
25983	79791	227287
25984	79794	227284
25985	79797	227280
25986	79799	227276
25987	79802	227272
25988	79805	227269
25989	79809	227268
25990	79812	227265
25991	79815	227262
25992	79818	227259
25993	79822	227256
25994	79825	227253
25995	79828	227250
25996	79831	227247
25997	79834	227245
25998	79838	227243
25999	79841	227240
26000	79844	227237
26001	79847	227233
26002	79849	227229
26003	79852	227226
26004	79855	227223
26005	79859	227220
26006	79861	227216
26007	79864	227212
26008	79868	227210
26009	79871	227207
