iter	Passed	Remaining
1699	5300	306479
1700	5303	306482
1701	5306	306495
1702	5310	306503
1703	5313	306522
1704	5317	306544
1705	5320	306565
1706	5324	306601
1707	5328	306623
1708	5331	306638
1709	5335	306663
1710	5339	306707
1711	5343	306757
1712	5346	306772
1713	5350	306808
1714	5354	306847
1715	5358	306898
1716	5362	306953
1717	5366	306984
1718	5370	307048
1719	5374	307101
1720	5378	307145
1721	5382	307193
1722	5386	307230
1723	5390	307271
1724	5394	307315
1725	5398	307352
1726	5401	307387
1727	5405	307410
1728	5409	307450
1729	5412	307475
1730	5416	307505
1731	5420	307543
1732	5424	307589
1733	5428	307623
1734	5432	307656
1735	5435	307687
1736	5439	307711
1737	5443	307755
1738	5446	307777
1739	5450	307816
1740	5454	307836
1741	5458	307869
1742	5461	307885
1743	5465	307942
1744	5470	307997
1745	5473	308033
1746	5477	308047
1747	5480	308064
1748	5484	308095
1749	5488	308132
1750	5492	308183
1751	5497	308263
1752	5500	308296
1753	5504	308314
1754	5507	308320
1755	5510	308323
1756	5514	308324
1757	5517	308313
1758	5520	308302
1759	5523	308307
1760	5526	308300
1761	5529	308288
1762	5532	308289
1763	5535	308272
1764	5538	308255
1765	5541	308248
1766	5544	308230
1767	5547	308210
1768	5550	308205
1769	5553	308180
1770	5556	308170
1771	5559	308175
1772	5562	308181
1773	5566	308196
1774	5569	308201
1775	5572	308193
1776	5575	308179
1777	5578	308159
1778	5581	308139
1779	5584	308145
1780	5587	308122
1781	5589	308101
1782	5593	308098
1783	5595	308065
1784	5598	308048
1785	5601	308038
1786	5604	308008
1787	5606	307976
1788	5609	307954
1789	5612	307960
1790	5615	307942
1791	5618	307928
1792	5621	307920
1793	5624	307904
1794	5627	307878
1795	5630	307878
1796	5633	307871
1797	5636	307861
1798	5639	307859
1799	5643	307870
1800	5646	307850
1801	5649	307844
1802	5652	307848
1803	5655	307848
1804	5658	307836
1805	5661	307817
1806	5664	307800
1807	5667	307799
1808	5670	307783
1809	5673	307756
1810	5676	307753
1811	5679	307737
1812	5681	307705
1813	5684	307676
1814	5687	307678
1815	5690	307666
1816	5693	307656
1817	5696	307658
1818	5699	307638
1819	5702	307622
1820	5705	307619
1821	5708	307603
1822	5711	307589
1823	5714	307589
1824	5717	307577
1825	5720	307570
1826	5724	307585
1827	5726	307565
1828	5729	307552
1829	5733	307554
1830	5736	307538
1831	5739	307527
1832	5742	307525
1833	5745	307511
1834	5747	307488
1835	5751	307490
1836	5754	307476
1837	5756	307457
1838	5759	307439
1839	5762	307437
1840	5765	307416
1841	5768	307406
1842	5771	307408
1843	5775	307414
1844	5778	307405
1845	5781	307392
1846	5784	307414
1847	5787	307414
1848	5791	307406
1849	5794	307398
1850	5796	307383
1851	5799	307369
1852	5802	307344
1853	5805	307344
1854	5808	307317
1855	5811	307289
1856	5814	307276
1857	5817	307281
1858	5820	307260
1859	5823	307243
1860	5825	307224
1861	5829	307228
1862	5833	307278
1863	5836	307292
1864	5840	307301
1865	5843	307303
1866	5846	307293
1867	5849	307282
1868	5851	307221
1869	5853	307177
1870	5856	307144
1871	5859	307128
1872	5861	307102
1873	5864	307075
1874	5867	307067
1875	5870	307077
1876	5873	307070
1877	5876	307057
1878	5880	307062
1879	5883	307050
1880	5886	307039
1881	5889	307029
1882	5892	307033
1883	5895	307020
1884	5898	307010
1885	5901	307002
1886	5904	306993
1887	5907	306977
1888	5910	306973
1889	5913	306968
1890	5916	306955
1891	5919	306942
1892	5922	306942
1893	5925	306928
1894	5928	306915
1895	5931	306915
1896	5934	306896
1897	5937	306885
1898	5940	306885
1899	5943	306880
1900	5946	306862
1901	5949	306858
1902	5952	306848
1903	5955	306827
1904	5958	306822
1905	5961	306804
1906	5964	306792
1907	5967	306773
1908	5970	306785
1909	5973	306775
1910	5976	306760
1911	5979	306759
1912	5982	306743
1913	5985	306733
1914	5988	306726
1915	5991	306730
1916	5994	306721
1917	5997	306698
1918	6000	306684
1919	6003	306661
1920	6006	306661
1921	6009	306655
1922	6012	306644
1923	6015	306625
1924	6018	306619
1925	6021	306610
1926	6024	306600
1927	6027	306589
1928	6029	306563
1929	6032	306545
1930	6036	306568
1931	6039	306578
1932	6042	306559
1933	6045	306553
1934	6048	306532
1935	6051	306532
1936	6054	306539
1937	6057	306530
1938	6060	306511
1939	6063	306493
1940	6067	306510
1941	6070	306496
1942	6072	306479
1943	6075	306468
1944	6078	306452
1945	6081	306432
1946	6084	306433
1947	6087	306424
1948	6090	306420
1949	6093	306418
1950	6096	306407
1951	6100	306404
1952	6103	306390
1953	6106	306393
1954	6109	306384
1955	6112	306365
1956	6115	306353
1957	6117	306337
1958	6120	306321
1959	6123	306309
1960	6126	306303
1961	6129	306289
1962	6132	306286
1963	6136	306293
1964	6139	306298
1965	6142	306278
1966	6145	306279
1967	6148	306267
1968	6151	306266
1969	6155	306289
1970	6158	306289
1971	6161	306280
1972	6164	306291
1973	6167	306272
1974	6170	306255
1975	6173	306265
1976	6176	306244
1977	6179	306228
1978	6182	306207
1979	6185	306211
1980	6188	306210
1981	6191	306219
1982	6195	306220
1983	6198	306220
1984	6201	306203
1985	6204	306189
1986	6207	306187
1987	6210	306192
1988	6213	306189
1989	6216	306169
1990	6219	306166
1991	6222	306158
1992	6225	306150
1993	6228	306139
1994	6232	306188
1995	6235	306180
1996	6238	306169
1997	6241	306154
1998	6244	306145
1999	6247	306137
2000	6250	306125
2001	6253	306115
2002	6256	306103
2003	6259	306099
2004	6262	306088
2005	6265	306083
2006	6268	306076
2007	6271	306077
2008	6275	306079
2009	6278	306071
2010	6281	306059
2011	6283	306039
2012	6287	306040
2013	6290	306027
2014	6292	306005
2015	6295	305992
2016	6298	305988
2017	6301	305967
2018	6304	305946
2019	6307	305927
2020	6310	305925
2021	6313	305913
2022	6315	305892
2023	6318	305880
2024	6322	305879
2025	6324	305865
2026	6327	305847
2027	6330	305832
2028	6334	305847
2029	6337	305844
2030	6340	305829
2031	6343	305821
2032	6346	305807
2033	6348	305790
2034	6352	305789
2035	6355	305794
2036	6358	305809
2037	6361	305804
2038	6365	305802
2039	6368	305814
2040	6371	305823
2041	6374	305818
2042	6377	305798
2043	6380	305789
2044	6383	305778
2045	6387	305784
2046	6389	305773
2047	6392	305763
2048	6395	305752
2049	6399	305761
2050	6402	305744
2051	6405	305732
2052	6408	305724
2053	6411	305720
2054	6414	305708
2055	6416	305692
2056	6419	305682
2057	6422	305664
2058	6425	305661
2059	6428	305648
2060	6431	305636
2061	6434	305624
2062	6437	305607
2063	6440	305605
2064	6443	305591
2065	6446	305582
2066	6449	305571
2067	6452	305561
2068	6456	305584
2069	6459	305579
2070	6462	305566
2071	6465	305565
2072	6468	305549
2073	6470	305533
2074	6473	305519
2075	6476	305513
2076	6479	305491
2077	6482	305476
2078	6485	305477
2079	6488	305467
2080	6491	305449
2081	6494	305440
2082	6497	305413
2083	6499	305394
2084	6503	305406
2085	6506	305402
2086	6509	305385
2087	6512	305397
2088	6515	305385
2089	6518	305380
2090	6521	305385
2091	6524	305376
2092	6527	305361
2093	6530	305357
2094	6534	305351
2095	6536	305335
2096	6540	305339
2097	6543	305331
2098	6545	305316
2099	6548	305301
2100	6551	305292
2101	6554	305277
2102	6558	305282
2103	6560	305267
2104	6563	305246
2105	6566	305250
2106	6569	305235
2107	6572	305219
2108	6575	305217
2109	6578	305207
2110	6581	305191
2111	6584	305175
2112	6587	305191
2113	6590	305178
2114	6594	305179
2115	6597	305177
2116	6600	305162
2117	6602	305142
2118	6605	305120
2119	6608	305119
2120	6611	305121
2121	6614	305104
2122	6617	305089
2123	6620	305089
2124	6623	305070
2125	6626	305056
2126	6629	305044
2127	6632	305055
2128	6635	305050
2129	6639	305052
2130	6641	305035
2131	6645	305040
2132	6648	305030
2133	6650	305007
2134	6653	304999
2135	6656	304995
2136	6659	304985
2137	6662	304973
2138	6665	304967
2139	6668	304954
2140	6671	304949
2141	6674	304948
2142	6677	304926
2143	6680	304904
2144	6683	304900
2145	6686	304894
2146	6689	304877
2147	6692	304871
2148	6695	304866
2149	6698	304869
2150	6701	304869
2151	6704	304853
2152	6707	304837
2153	6710	304836
2154	6713	304831
2155	6716	304818
2156	6719	304812
2157	6722	304797
2158	6725	304780
2159	6728	304784
2160	6731	304766
2161	6734	304753
2162	6737	304731
2163	6740	304733
2164	6743	304734
2165	6746	304730
2166	6749	304712
2167	6752	304716
2168	6755	304706
2169	6758	304707
2170	6761	304707
2171	6764	304694
2172	6767	304684
2173	6770	304676
2174	6773	304668
2175	6776	304646
2176	6779	304636
2177	6782	304636
2178	6785	304625
2179	6788	304629
2180	6791	304618
2181	6795	304622
2182	6797	304607
2183	6800	304594
2184	6804	304597
2185	6807	304589
2186	6810	304581
2187	6813	304593
2188	6816	304577
2189	6819	304576
2190	6822	304584
2191	6825	304567
2192	6828	304550
2193	6831	304533
2194	6834	304536
2195	6837	304530
2196	6840	304520
2197	6843	304511
2198	6846	304494
2199	6849	304489
2200	6852	304498
2201	6856	304500
2202	6859	304493
2203	6862	304493
2204	6865	304479
2205	6868	304466
2206	6871	304461
2207	6873	304446
2208	6876	304433
2209	6880	304437
2210	6883	304451
2211	6886	304445
2212	6889	304432
2213	6892	304443
2214	6896	304441
2215	6898	304424
2216	6902	304426
2217	6904	304410
2218	6908	304406
2219	6910	304392
2220	6914	304396
2221	6916	304377
2222	6919	304362
2223	6922	304348
2224	6925	304349
2225	6928	304332
2226	6931	304320
2227	6934	304316
2228	6937	304301
2229	6940	304297
2230	6943	304278
2231	6946	304262
2232	6949	304247
2233	6951	304227
2234	6954	304225
2235	6957	304215
2236	6960	304205
2237	6963	304190
2238	6966	304176
2239	6969	304163
2240	6972	304153
2241	6975	304145
2242	6978	304143
2243	6981	304141
2244	6984	304135
2245	6987	304131
2246	6990	304131
2247	6993	304121
2248	6996	304104
2249	7000	304112
2250	7002	304096
2251	7005	304077
2252	7008	304078
2253	7011	304057
2254	7014	304050
2255	7017	304057
2256	7021	304081
2257	7024	304090
2258	7028	304085
2259	7031	304101
2260	7034	304092
2261	7037	304075
2262	7040	304074
2263	7043	304062
2264	7046	304054
2265	7049	304038
2266	7052	304037
2267	7055	304026
2268	7058	304014
2269	7061	304000
2270	7064	304004
2271	7067	303996
2272	7070	303976
2273	7073	303971
2274	7076	303964
2275	7079	303959
2276	7082	303955
2277	7085	303944
2278	7088	303926
2279	7091	303927
2280	7094	303930
2281	7097	303919
2282	7100	303908
2283	7103	303902
2284	7106	303909
2285	7109	303912
2286	7113	303909
2287	7116	303919
2288	7120	303951
2289	7123	303964
2290	7127	303991
2291	7131	304000
2292	7134	304015
2293	7137	304010
2294	7141	304020
2295	7144	304018
2296	7147	304005
2297	7150	304019
2298	7154	304032
2299	7157	304035
2300	7160	304033
2301	7163	304036
2302	7167	304038
2303	7170	304038
2304	7173	304026
2305	7175	304006
2306	7178	303988
2307	7181	303995
2308	7184	303984
2309	7187	303967
2310	7190	303959
2311	7193	303950
2312	7196	303951
2313	7200	303961
2314	7203	303946
2315	7205	303931
2316	7209	303927
2317	7211	303915
2318	7214	303902
2319	7217	303894
2320	7220	303881
2321	7223	303865
2322	7226	303867
2323	7229	303861
2324	7232	303841
2325	7235	303833
2326	7238	303811
2327	7241	303803
2328	7244	303797
2329	7247	303786
2330	7250	303780
2331	7253	303770
2332	7256	303768
2333	7259	303761
2334	7262	303746
2335	7265	303738
2336	7268	303730
2337	7271	303721
2338	7274	303714
2339	7277	303722
2340	7280	303718
2341	7283	303708
2342	7286	303708
2343	7289	303699
2344	7292	303676
2345	7295	303670
2346	7298	303655
2347	7301	303655
2348	7304	303654
2349	7307	303646
2350	7310	303630
2351	7312	303612
2352	7316	303606
2353	7318	303589
2354	7321	303575
2355	7324	303560
2356	7327	303555
2357	7331	303568
2358	7334	303562
2359	7336	303549
2360	7340	303545
2361	7342	303535
2362	7346	303538
2363	7349	303533
2364	7352	303520
2365	7355	303517
2366	7358	303516
2367	7361	303524
2368	7365	303528
2369	7368	303529
2370	7371	303520
2371	7374	303513
2372	7377	303505
2373	7380	303507
2374	7383	303495
2375	7385	303470
2376	7388	303457
2377	7392	303465
2378	7395	303456
2379	7398	303443
2380	7401	303435
2381	7404	303438
2382	7407	303431
2383	7410	303417
2384	7413	303417
2385	7416	303402
2386	7418	303383
2387	7421	303377
2388	7425	303383
2389	7428	303369
2390	7430	303351
2391	7433	303337
2392	7436	303341
2393	7439	303330
2394	7442	303313
2395	7445	303304
2396	7448	303286
2397	7451	303270
2398	7454	303278
2399	7457	303256
2400	7459	303237
2401	7462	303234
2402	7465	303217
2403	7468	303212
2404	7471	303197
2405	7474	303196
2406	7477	303182
2407	7480	303164
2408	7483	303158
2409	7486	303169
2410	7489	303157
2411	7492	303145
2412	7495	303151
2413	7498	303143
2414	7501	303138
2415	7505	303140
2416	7508	303132
2417	7511	303121
2418	7514	303120
2419	7517	303124
2420	7520	303111
2421	7523	303092
2422	7525	303073
2423	7528	303072
2424	7531	303064
2425	7534	303055
2426	7537	303044
2427	7541	303048
2428	7544	303036
2429	7547	303029
2430	7549	303019
2431	7553	303019
2432	7556	303024
2433	7559	303002
2434	7561	302989
2435	7565	302991
2436	7568	302989
2437	7571	302977
2438	7574	302973
2439	7577	302983
2440	7580	302982
2441	7583	302966
2442	7586	302957
2443	7589	302942
2444	7592	302924
2445	7594	302911
2446	7598	302908
2447	7601	302901
2448	7604	302896
2449	7607	302897
2450	7610	302882
2451	7613	302870
2452	7615	302856
2453	7619	302859
2454	7622	302856
2455	7625	302846
2456	7628	302834
2457	7631	302826
2458	7634	302821
2459	7636	302806
2460	7639	302799
2461	7643	302810
2462	7646	302802
2463	7649	302799
2464	7652	302804
2465	7655	302797
2466	7658	302777
2467	7661	302781
2468	7664	302772
2469	7667	302767
2470	7670	302759
2471	7673	302737
2472	7676	302728
2473	7678	302708
2474	7682	302716
2475	7685	302709
2476	7688	302690
2477	7690	302673
2478	7694	302675
2479	7696	302665
2480	7699	302648
2481	7702	302635
2482	7705	302639
2483	7708	302628
2484	7711	302616
2485	7714	302615
2486	7717	302603
2487	7720	302589
2488	7723	302577
2489	7726	302575
2490	7729	302566
2491	7732	302548
2492	7735	302538
2493	7738	302536
2494	7741	302525
2495	7744	302515
2496	7747	302513
2497	7750	302514
2498	7753	302501
2499	7756	302490
2500	7759	302489
2501	7762	302477
2502	7764	302462
2503	7767	302451
2504	7771	302460
2505	7774	302456
2506	7777	302443
2507	7780	302436
2508	7783	302424
2509	7786	302418
2510	7789	302408
2511	7792	302402
2512	7794	302385
2513	7797	302372
2514	7800	302374
2515	7804	302384
2516	7807	302376
2517	7810	302371
2518	7813	302370
2519	7816	302369
2520	7819	302356
2521	7822	302360
2522	7825	302340
2523	7828	302330
2524	7831	302317
2525	7834	302315
2526	7837	302307
2527	7840	302290
2528	7843	302286
2529	7846	302279
2530	7849	302276
2531	7852	302266
2532	7855	302270
2533	7858	302262
2534	7861	302263
2535	7865	302272
2536	7867	302261
2537	7870	302253
2538	7873	302247
2539	7877	302257
2540	7880	302253
2541	7883	302241
2542	7886	302230
2543	7889	302241
2544	7892	302234
2545	7896	302250
2546	7899	302247
2547	7902	302235
2548	7905	302222
2549	7908	302227
2550	7911	302238
2551	7914	302232
2552	7917	302218
2553	7920	302216
2554	7923	302202
2555	7926	302189
2556	7929	302190
2557	7932	302177
2558	7935	302170
2559	7938	302162
2560	7942	302174
2561	7945	302169
2562	7947	302154
2563	7950	302142
2564	7953	302137
2565	7956	302127
2566	7959	302124
2567	7962	302111
2568	7965	302096
2569	7968	302102
2570	7971	302098
2571	7974	302088
2572	7977	302076
2573	7980	302078
2574	7983	302069
2575	7986	302058
2576	7989	302056
2577	7992	302044
2578	7995	302032
2579	7998	302025
2580	8002	302035
2581	8004	302020
2582	8007	302012
2583	8010	302010
2584	8013	301995
2585	8016	301978
2586	8019	301963
2587	8022	301963
2588	8025	301953
2589	8028	301948
2590	8031	301943
2591	8034	301952
2592	8037	301940
2593	8040	301929
2594	8043	301930
2595	8046	301926
2596	8049	301917
2597	8052	301911
2598	8055	301906
2599	8059	301914
2600	8062	301916
2601	8066	301926
2602	8068	301917
2603	8071	301911
2604	8075	301922
2605	8078	301925
2606	8082	301939
2607	8085	301946
2608	8089	301980
2609	8093	302001
2610	8096	302009
2611	8099	302006
2612	8103	302015
2613	8107	302032
2614	8110	302029
2615	8113	302030
2616	8116	302044
2617	8120	302048
2618	8123	302044
2619	8126	302027
2620	8128	302011
2621	8131	302005
2622	8134	301989
2623	8137	301971
2624	8140	301958
2625	8143	301963
2626	8146	301952
2627	8149	301949
2628	8152	301947
2629	8155	301938
2630	8158	301923
2631	8161	301914
2632	8164	301923
2633	8167	301923
2634	8170	301907
2635	8173	301892
2636	8176	301894
2637	8179	301888
2638	8182	301880
2639	8185	301881
2640	8188	301879
2641	8191	301868
2642	8195	301869
2643	8197	301854
2644	8200	301840
2645	8203	301835
2646	8206	301838
2647	8210	301844
2648	8213	301835
2649	8216	301828
2650	8219	301831
2651	8222	301820
2652	8225	301820
2653	8228	301814
2654	8232	301824
2655	8234	301811
2656	8237	301801
2657	8240	301795
2658	8243	301783
2659	8246	301768
2660	8249	301760
2661	8252	301762
2662	8255	301755
2663	8258	301738
2664	8261	301728
2665	8264	301717
2666	8266	301702
2667	8269	301698
2668	8273	301699
2669	8276	301699
2670	8279	301687
2671	8282	301677
2672	8285	301674
2673	8288	301666
2674	8291	301656
2675	8293	301641
2676	8297	301645
2677	8300	301633
2678	8302	301617
2679	8305	301606
2680	8308	301606
2681	8311	301595
2682	8314	301585
2683	8317	301592
2684	8320	301579
2685	8323	301571
2686	8327	301580
2687	8330	301573
2688	8333	301569
2689	8336	301579
2690	8339	301568
2691	8342	301559
2692	8345	301543
2693	8348	301553
2694	8351	301543
2695	8354	301530
2696	8357	301514
2697	8359	301495
2698	8362	301486
2699	8365	301471
2700	8368	301461
2701	8371	301455
2702	8374	301447
2703	8378	301464
2704	8381	301457
2705	8384	301456
2706	8387	301452
2707	8390	301459
2708	8393	301451
2709	8396	301449
2710	8399	301440
2711	8403	301447
2712	8406	301437
2713	8408	301428
2714	8411	301416
2715	8414	301410
2716	8417	301406
2717	8420	301390
2718	8423	301380
2719	8426	301375
2720	8429	301365
2721	8432	301352
2722	8435	301341
2723	8438	301353
2724	8441	301346
2725	8444	301335
2726	8447	301331
2727	8450	301334
2728	8453	301325
2729	8456	301304
2730	8459	301297
2731	8462	301298
2732	8465	301292
2733	8468	301284
2734	8471	301285
2735	8474	301280
2736	8478	301278
2737	8481	301281
2738	8484	301272
2739	8487	301260
2740	8490	301258
2741	8493	301248
2742	8495	301232
2743	8498	301228
2744	8502	301230
2745	8505	301224
2746	8507	301209
2747	8510	301201
2748	8514	301198
2749	8516	301186
2750	8519	301174
2751	8522	301169
2752	8525	301160
2753	8528	301143
2754	8531	301131
2755	8534	301130
2756	8537	301126
2757	8540	301123
2758	8543	301114
2759	8546	301100
2760	8548	301084
2761	8552	301083
2762	8555	301073
2763	8557	301064
2764	8560	301055
2765	8564	301054
2766	8567	301046
2767	8569	301033
2768	8572	301030
2769	8575	301020
2770	8578	301015
2771	8582	301023
2772	8585	301023
2773	8588	301017
2774	8591	301018
2775	8594	301007
2776	8597	300999
2777	8600	300992
2778	8603	300995
2779	8606	300995
2780	8609	300984
2781	8612	300970
2782	8615	300969
2783	8618	300961
2784	8621	300949
2785	8624	300943
2786	8627	300928
2787	8630	300911
2788	8632	300900
2789	8635	300896
2790	8639	300893
2791	8641	300881
2792	8645	300879
2793	8647	300866
2794	8650	300853
2795	8653	300853
2796	8656	300845
2797	8659	300840
2798	8662	300838
2799	8665	300831
2800	8668	300822
2801	8671	300820
2802	8674	300802
2803	8677	300803
2804	8680	300796
2805	8684	300801
2806	8687	300797
2807	8689	300779
2808	8692	300771
2809	8695	300767
2810	8698	300752
2811	8701	300737
2812	8704	300738
2813	8707	300735
2814	8710	300728
2815	8713	300725
2816	8717	300733
2817	8720	300733
2818	8723	300723
2819	8726	300720
2820	8729	300718
2821	8732	300708
2822	8735	300699
2823	8738	300707
2824	8742	300714
2825	8745	300709
2826	8747	300696
2827	8750	300684
2828	8754	300691
2829	8757	300678
2830	8759	300663
2831	8762	300651
2832	8765	300650
2833	8769	300656
2834	8772	300651
2835	8775	300642
2836	8778	300640
2837	8781	300632
2838	8784	300625
2839	8787	300628
2840	8790	300615
2841	8792	300598
2842	8795	300593
2843	8799	300590
2844	8802	300595
2845	8805	300602
2846	8809	300611
2847	8812	300616
2848	8816	300630
2849	8819	300642
2850	8823	300655
2851	8826	300665
2852	8830	300686
2853	8834	300711
2854	8837	300723
2855	8841	300728
2856	8844	300744
2857	8848	300743
2858	8851	300756
2859	8855	300772
2860	8859	300789
2861	8862	300794
2862	8865	300805
2863	8869	300810
2864	8872	300817
2865	8876	300825
2866	8879	300835
2867	8883	300853
2868	8887	300873
2869	8890	300879
2870	8894	300898
2871	8897	300904
2872	8900	300904
2873	8903	300903
2874	8907	300912
2875	8910	300923
2876	8913	300920
2877	8917	300919
2878	8920	300935
2879	8923	300929
2880	8926	300922
2881	8930	300934
2882	8933	300940
2883	8937	300958
2884	8940	300971
2885	8944	300985
2886	8947	300990
2887	8951	301007
2888	8954	301012
2889	8958	301024
2890	8961	301030
2891	8965	301040
2892	8968	301039
2893	8971	301047
2894	8975	301047
2895	8978	301055
2896	8982	301075
2897	8985	301081
2898	8989	301100
2899	8993	301117
2900	8996	301132
2901	9000	301133
2902	9003	301152
2903	9007	301159
2904	9010	301173
2905	9014	301178
2906	9017	301178
2907	9020	301175
2908	9024	301187
2909	9027	301191
2910	9030	301199
2911	9034	301205
2912	9038	301234
2913	9041	301250
2914	9045	301256
2915	9048	301273
2916	9052	301284
2917	9056	301297
2918	9059	301313
2919	9063	301328
2920	9067	301342
2921	9071	301379
2922	9075	301394
2923	9078	301399
2924	9081	301402
2925	9085	301427
2926	9089	301435
2927	9092	301434
2928	9095	301445
2929	9098	301433
2930	9101	301422
2931	9104	301423
2932	9107	301407
2933	9110	301390
2934	9112	301379
2935	9116	301386
2936	9119	301383
2937	9122	301378
2938	9125	301375
2939	9128	301362
2940	9131	301358
2941	9134	301359
2942	9137	301353
2943	9140	301342
2944	9143	301338
2945	9146	301326
2946	9149	301322
2947	9152	301312
2948	9155	301311
2949	9158	301305
2950	9161	301294
2951	9164	301289
2952	9167	301281
2953	9170	301278
2954	9173	301275
2955	9177	301288
2956	9180	301291
2957	9183	301283
2958	9186	301280
2959	9189	301269
2960	9192	301258
2961	9195	301251
2962	9198	301251
2963	9201	301239
2964	9204	301227
2965	9207	301221
2966	9210	301233
2967	9213	301220
2968	9216	301215
2969	9219	301215
2970	9223	301212
2971	9225	301202
2972	9228	301191
2973	9232	301192
2974	9234	301181
2975	9238	301181
2976	9241	301180
2977	9244	301167
2978	9246	301153
2979	9249	301143
2980	9252	301143
2981	9255	301139
2982	9258	301127
2983	9261	301115
2984	9264	301119
2985	9267	301112
2986	9271	301107
2987	9274	301102
2988	9276	301089
2989	9279	301074
2990	9282	301075
2991	9285	301073
2992	9289	301070
2993	9292	301062
2994	9295	301060
2995	9298	301061
2996	9301	301058
2997	9304	301054
2998	9307	301056
2999	9310	301050
3000	9313	301034
3001	9316	301031
3002	9319	301027
3003	9322	301015
3004	9325	301000
3005	9328	300985
3006	9331	300985
3007	9334	300974
3008	9336	300959
3009	9339	300948
3010	9342	300949
3011	9345	300939
3012	9348	300926
3013	9351	300927
3014	9354	300914
3015	9357	300903
3016	9360	300891
3017	9363	300899
3018	9366	300898
3019	9369	300886
3020	9372	300878
3021	9375	300874
3022	9378	300862
3023	9381	300849
3024	9384	300848
3025	9387	300833
3026	9390	300821
3027	9393	300816
3028	9396	300820
3029	9399	300816
3030	9402	300801
3031	9405	300797
3032	9408	300789
3033	9411	300781
3034	9414	300770
3035	9417	300772
3036	9420	300763
3037	9423	300756
3038	9426	300744
3039	9429	300741
3040	9431	300728
3041	9434	300714
3042	9437	300705
3043	9441	300710
3044	9443	300697
3045	9446	300684
3046	9449	300671
3047	9452	300674
3048	9455	300667
3049	9458	300655
3050	9461	300649
3051	9464	300637
3052	9467	300626
3053	9470	300624
3054	9473	300610
3055	9475	300594
3056	9478	300581
3057	9481	300578
3058	9484	300573
3059	9487	300562
3060	9490	300560
3061	9493	300549
3062	9496	300541
3063	9499	300537
3064	9502	300535
3065	9505	300524
3066	9508	300512
3067	9511	300503
3068	9514	300500
3069	9517	300492
3070	9520	300480
3071	9522	300468
3072	9526	300475
3073	9529	300468
3074	9532	300457
3075	9535	300447
3076	9538	300443
3077	9540	300430
3078	9543	300418
3079	9546	300409
3080	9549	300406
3081	9552	300399
3082	9555	300385
3083	9558	300382
3084	9561	300388
3085	9565	300385
3086	9568	300378
3087	9571	300380
3088	9574	300378
3089	9577	300374
3090	9580	300365
3091	9583	300368
3092	9586	300357
3093	9589	300346
3094	9592	300345
3095	9595	300335
3096	9598	300323
3097	9601	300310
3098	9604	300313
3099	9607	300309
3100	9610	300301
3101	9613	300291
3102	9616	300289
3103	9619	300274
3104	9621	300258
3105	9624	300255
3106	9627	300247
3107	9630	300235
3108	9633	300227
3109	9636	300231
3110	9640	300229
3111	9642	300221
3112	9645	300214
3113	9649	300215
3114	9651	300203
3115	9654	300190
3116	9657	300182
3117	9660	300181
3118	9663	300171
3119	9666	300167
3120	9669	300152
3121	9672	300144
3122	9675	300144
3123	9678	300132
3124	9681	300118
3125	9684	300120
3126	9687	300115
3127	9690	300108
3128	9693	300106
3129	9696	300091
3130	9699	300082
3131	9702	300076
3132	9705	300081
3133	9708	300073
3134	9711	300062
3135	9714	300052
3136	9717	300063
3137	9720	300048
3138	9723	300027
3139	9725	300012
3140	9728	300012
3141	9732	300007
3142	9734	299993
3143	9737	299984
3144	9740	299985
3145	9743	299966
3146	9746	299959
3147	9750	299975
3148	9753	299989
3149	9757	300004
3150	9760	300011
3151	9764	300022
3152	9767	300017
3153	9771	300028
3154	9773	300017
3155	9777	300014
3156	9779	300006
3157	9782	299989
3158	9785	299974
3159	9788	299960
3160	9790	299945
3161	9793	299932
3162	9796	299932
3163	9800	299937
3164	9803	299942
3165	9806	299933
3166	9809	299921
3167	9812	299920
3168	9815	299922
3169	9818	299910
3170	9821	299901
3171	9824	299895
3172	9827	299889
3173	9830	299884
3174	9833	299880
3175	9836	299865
3176	9838	299855
3177	9841	299848
3178	9845	299856
3179	9848	299854
3180	9851	299848
3181	9854	299839
3182	9857	299844
3183	9861	299846
3184	9864	299844
3185	9867	299845
3186	9870	299847
3187	9873	299840
3188	9876	299838
3189	9879	299829
3190	9882	299820
3191	9885	299811
3192	9888	299812
3193	9891	299808
3194	9894	299795
3195	9897	299793
3196	9900	299781
3197	9903	299772
3198	9906	299769
3199	9909	299768
3200	9912	299758
3201	9915	299749
3202	9918	299749
3203	9921	299752
3204	9925	299749
3205	9928	299747
3206	9931	299745
3207	9934	299732
3208	9937	299724
3209	9939	299708
3210	9942	299697
3211	9945	299682
3212	9948	299670
3213	9951	299682
3214	9954	299682
3215	9958	299683
3216	9960	299671
3217	9964	299676
3218	9967	299673
3219	9970	299660
3220	9972	299646
3221	9976	299648
3222	9979	299641
3223	9981	299630
3224	9984	299627
3225	9988	299624
3226	9991	299615
3227	9993	299604
3228	9996	299598
3229	10000	299602
3230	10003	299592
3231	10005	299580
3232	10008	299573
3233	10012	299576
3234	10015	299580
3235	10018	299589
3236	10022	299614
3237	10027	299645
3238	10030	299645
3239	10033	299637
3240	10036	299636
3241	10039	299622
3242	10041	299608
3243	10045	299608
3244	10047	299595
3245	10050	299584
3246	10053	299576
3247	10057	299582
3248	10060	299575
3249	10063	299571
3250	10066	299576
3251	10069	299573
3252	10072	299567
